,Unnamed: 0,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank,Scenario
150,834,22,165,1,SVC_poly,WBL4,0.0014301892024795,2.732766444367385e-05,7.468012439460355e-10,39,0.3,39,93,209,1.0,1.0,1.0,1.0,Flat
151,835,22,165,1,SVC_poly,POW4,0.0694885927307204,0.0013287118417859,1.7664485404588003e-06,39,0.3,39,93,209,3.0,3.0,3.0,3.0,Flat
152,840,16,188,2,SVC_rbf,LC-PFN,2.202126383781433,0.0352158658206462,0.0015926476335152,25,0.3,25,40,211,2.0,2.0,2.0,2.0,Flat
153,841,16,188,2,SVC_rbf,MMF4,2.231329810874467,0.0356706499453836,0.0016555896388715,25,0.3,25,40,211,3.0,3.0,3.0,3.0,Flat
154,842,16,188,2,SVC_rbf,WBL4,2.295603736690241,0.0366684088912956,0.0017326579364465,25,0.3,25,40,211,4.0,4.0,4.0,4.0,Flat
155,843,16,188,2,SVC_rbf,POW4,1.9101026972231168,0.0306647475482273,0.0012960800550506,25,0.3,25,40,211,1.0,1.0,1.0,1.0,Flat
156,844,15,150,2,SVC_rbf,LC-PFN,0.5708929616957903,0.0096064209938049,9.228756971424446e-05,25,0.3,25,6,212,4.0,4.0,4.0,4.0,Flat
157,845,15,150,2,SVC_rbf,MMF4,2.0930809755883218e-07,3.542137028134107e-09,1.2653213935308072e-17,25,0.3,25,6,212,1.0,1.0,1.0,1.0,Flat
158,846,15,150,2,SVC_rbf,WBL4,0.0016356503142454,2.7680694471621248e-05,7.757404308598257e-10,25,0.3,25,6,212,3.0,3.0,3.0,3.0,Flat
159,847,15,150,2,SVC_rbf,POW4,6.245754043795155e-06,1.0569738297568541e-07,1.1592175089491387e-14,25,0.3,25,6,212,2.0,2.0,2.0,2.0,Flat
160,848,25,258,14,BernoulliNB,LC-PFN,0.3525189589709043,0.0048084119334816,2.33724967984017e-05,38,0.3,38,90,213,2.0,2.0,2.0,2.0,Flat
161,849,25,258,14,BernoulliNB,MMF4,0.618582443496855,0.0084634394160056,7.63390833784714e-05,38,0.3,38,90,213,3.0,3.0,3.0,3.0,Flat
162,850,25,258,14,BernoulliNB,WBL4,0.1398423223420113,0.0019033873163427,3.776253797787389e-06,38,0.3,38,90,213,1.0,1.0,1.0,1.0,Flat
163,851,25,258,14,BernoulliNB,POW4,0.7085244899666314,0.0097037086900471,0.0001007904068136,38,0.3,38,90,213,4.0,4.0,4.0,4.0,Flat
164,860,23,157,14,BernoulliNB,LC-PFN,0.1290845219045877,0.0023743188939988,5.637394224322634e-06,25,0.3,25,26,216,4.0,4.0,4.0,4.0,Flat
165,861,23,157,14,BernoulliNB,MMF4,1.6471126915322715e-06,3.033531225788293e-08,1.145804210556616e-15,25,0.3,25,26,216,2.0,2.0,2.0,2.0,Flat
166,862,23,157,14,BernoulliNB,WBL4,4.9083723199416805e-09,9.039879955707876e-11,8.1719429613609e-21,25,0.3,25,26,216,1.0,1.0,1.0,1.0,Flat
167,863,23,157,14,BernoulliNB,POW4,1.76502335345962e-05,3.250691178159092e-07,1.2624237460906094e-13,25,0.3,25,26,216,3.0,3.0,3.0,3.0,Flat
168,868,20,130,1,SVC_poly,LC-PFN,0.2717155264690518,0.0048745111562311,2.448841587465722e-05,25,0.3,25,44,218,4.0,4.0,4.0,4.0,Flat
169,869,20,130,1,SVC_poly,MMF4,0.0462571899800496,0.0008271921600097,7.540751706525584e-07,25,0.3,25,44,218,3.0,3.0,3.0,3.0,Flat
170,870,20,130,1,SVC_poly,WBL4,0.0432116330962639,0.0007727562106476,6.565382742733403e-07,25,0.3,25,44,218,2.0,2.0,2.0,2.0,Flat
171,871,20,130,1,SVC_poly,POW4,0.0231335357862535,0.0004137787903673,2.137467241669053e-07,25,0.3,25,44,218,1.0,1.0,1.0,1.0,Flat
172,880,24,191,3,SVC_sigmoid,LC-PFN,9.732753038406372,0.0602511651813983,0.0047535607591271,25,0.3,25,3,221,3.0,3.0,3.0,3.0,Flat
173,881,24,191,3,SVC_sigmoid,MMF4,6.232353483586075,0.0366900182337033,0.0013552847163207,25,0.3,25,3,221,1.0,1.0,1.0,1.0,Flat
174,882,24,191,3,SVC_sigmoid,WBL4,12.19402381367746,0.0786388988524611,0.0076042613816982,25,0.3,25,3,221,4.0,4.0,4.0,4.0,Flat
175,883,24,191,3,SVC_sigmoid,POW4,7.081643108235605,0.0420559221229296,0.0020857425615763,25,0.3,25,3,221,2.0,2.0,2.0,2.0,Flat
176,896,33,5,3,SVC_sigmoid,LC-PFN,23.31509441137314,0.0860956311225891,0.0098413359373807,25,0.3,25,29,225,1.0,1.0,1.0,1.0,Flat
177,897,33,5,3,SVC_sigmoid,MMF4,28.20535703982488,0.0994052941456865,0.0128757592695787,25,0.3,25,29,225,4.0,4.0,4.0,4.0,Flat
178,898,33,5,3,SVC_sigmoid,WBL4,27.7788925949979,0.0983261302113467,0.0126623746475788,25,0.3,25,29,225,2.0,2.0,2.0,2.0,Flat
179,899,33,5,3,SVC_sigmoid,POW4,27.77889266421372,0.0983261303868212,0.012662374681625,25,0.3,25,29,225,3.0,3.0,3.0,3.0,Flat
180,900,34,254,1,SVC_poly,LC-PFN,1.2236511334776878,0.0123612117022275,0.0002602886524982,27,0.3,27,66,226,1.0,1.0,1.0,1.0,Flat
181,901,34,254,1,SVC_poly,MMF4,11.04242246880746,0.0992737158660953,0.0122107527005912,27,0.3,27,66,226,3.0,3.0,3.0,3.0,Flat
182,902,34,254,1,SVC_poly,WBL4,11.314762040139527,0.1014335307766695,0.0127778320668917,27,0.3,27,66,226,4.0,4.0,4.0,4.0,Flat
183,903,34,254,1,SVC_poly,POW4,10.9436153987733,0.0984867400749909,0.0120082354603071,27,0.3,27,66,226,2.0,2.0,2.0,2.0,Flat
184,948,49,34,14,BernoulliNB,LC-PFN,0.2867930801585316,0.0039620129391551,1.9133069145027548e-05,25,0.3,25,42,238,1.0,1.0,1.0,1.0,Flat
185,949,49,34,14,BernoulliNB,MMF4,0.5405681855423975,0.0074237277058288,6.409828575546663e-05,25,0.3,25,42,238,2.0,2.0,2.0,2.0,Flat
186,950,49,34,14,BernoulliNB,WBL4,0.5735373616988059,0.0078735086973018,7.171851279202037e-05,25,0.3,25,42,238,3.0,3.0,3.0,3.0,Flat
187,951,49,34,14,BernoulliNB,POW4,0.7225788797067629,0.0100412338377814,0.0001026174245667,25,0.3,25,42,238,4.0,4.0,4.0,4.0,Flat
188,980,52,252,1,SVC_poly,LC-PFN,11.047017574310305,0.0866479203104972,0.0178482998162508,25,0.3,25,45,246,1.0,1.0,1.0,1.0,Flat
189,981,52,252,1,SVC_poly,MMF4,19.143128945975004,0.1311347304350328,0.033025714149674,25,0.3,25,45,246,3.0,3.0,3.0,3.0,Flat
190,982,52,252,1,SVC_poly,WBL4,19.32565878114536,0.1320177601985493,0.0332585135384845,25,0.3,25,45,246,4.0,4.0,4.0,4.0,Flat
191,983,52,252,1,SVC_poly,POW4,16.510001543348125,0.1178963730912139,0.0290965329118931,25,0.3,25,45,246,2.0,2.0,2.0,2.0,Flat
192,992,53,163,2,SVC_rbf,LC-PFN,0.4842320457100868,0.0089372284710407,0.0001041487048496,25,0.3,25,26,249,1.0,1.0,1.0,1.0,Flat
193,993,53,163,2,SVC_rbf,MMF4,1.086315579396978,0.0208976902622032,0.0005889416269487,25,0.3,25,26,249,2.0,2.0,2.0,2.0,Flat
194,994,53,163,2,SVC_rbf,WBL4,2.011018130222841,0.0387661950597227,0.00169638456124,25,0.3,25,26,249,3.0,3.0,4.0,3.3333333333333335,Flat
195,995,53,163,2,SVC_rbf,POW4,2.1444797622154903,0.0393117978478364,0.0016011552525424,25,0.3,25,26,249,4.0,4.0,3.0,3.6666666666666665,Flat
196,1076,79,143,1,SVC_poly,LC-PFN,0.3862533951178193,0.0061889016069471,4.148781590629369e-05,25,0.3,25,13,270,2.0,2.0,2.0,2.0,Flat
197,1077,79,143,1,SVC_poly,MMF4,0.3369566514030487,0.0054354391843152,3.201265115599982e-05,25,0.3,25,13,270,1.0,1.0,1.0,1.0,Flat
198,1078,79,143,1,SVC_poly,WBL4,0.5030081655014988,0.0081283142387195,6.853814534565368e-05,25,0.3,25,13,270,4.0,4.0,4.0,4.0,Flat
199,1079,79,143,1,SVC_poly,POW4,0.5030081423089279,0.0081283138619754,6.853813921370637e-05,25,0.3,25,13,270,3.0,3.0,3.0,3.0,Flat
200,1116,90,248,1,SVC_poly,LC-PFN,1.5251114033162594,0.0264539942145347,0.0010215591173619,25,0.3,25,34,280,2.0,2.0,2.0,2.0,Flat
201,1117,90,248,1,SVC_poly,MMF4,4.639525916828705,0.077150787634558,0.0076070095422978,25,0.3,25,34,280,3.0,3.0,3.0,3.0,Flat
202,1118,90,248,1,SVC_poly,WBL4,5.220340464625954,0.0862111204132316,0.0092458846112684,25,0.3,25,34,280,4.0,4.0,4.0,4.0,Flat
203,1119,90,248,1,SVC_poly,POW4,1.0694585557663947,0.0185197098695026,0.0003601234444604,25,0.3,25,34,280,1.0,1.0,1.0,1.0,Flat
204,1124,95,178,3,SVC_sigmoid,LC-PFN,4.858589917421341,0.0408585257828235,0.0019570239819586,25,0.3,25,42,282,4.0,4.0,4.0,4.0,Flat
205,1125,95,178,3,SVC_sigmoid,MMF4,1.3136243257117783,0.0105544680083733,0.0001879972877557,25,0.3,25,42,282,2.0,2.0,2.0,2.0,Flat
206,1126,95,178,3,SVC_sigmoid,WBL4,1.0863761380550836,0.0086922900663031,0.0001463876996372,25,0.3,25,42,282,1.0,1.0,1.0,1.0,Flat
207,1127,95,178,3,SVC_sigmoid,POW4,2.60378177183998,0.0212982956663781,0.0005586437897202,25,0.3,25,42,282,3.0,3.0,3.0,3.0,Flat
208,1140,98,131,3,SVC_sigmoid,LC-PFN,0.1202956540510058,0.0022544744424521,5.082789357402362e-06,25,0.3,25,46,286,4.0,4.0,4.0,4.0,Flat
209,1141,98,131,3,SVC_sigmoid,MMF4,5.986945036599038e-05,1.1206425444131935e-06,5.475786886301483e-11,25,0.3,25,46,286,3.0,3.0,1.0,2.3333333333333335,Flat
210,1142,98,131,3,SVC_sigmoid,WBL4,5.836939526482017e-05,1.0925636241035497e-06,5.4895076579935345e-11,25,0.3,25,46,286,1.0,1.0,2.0,1.3333333333333333,Flat
211,1143,98,131,3,SVC_sigmoid,POW4,5.866383296176087e-05,1.098075083527661e-06,5.4915947959467235e-11,25,0.3,25,46,286,2.0,2.0,3.0,2.3333333333333335,Flat
212,1188,109,228,1,SVC_poly,LC-PFN,2.0751839503645897,0.0306505635380744,0.0013098958879709,25,0.3,25,22,298,1.0,1.0,1.0,1.0,Flat
213,1189,109,228,1,SVC_poly,MMF4,5.637835692917521,0.0807498271964139,0.0099793414800235,25,0.3,25,22,298,3.0,3.0,3.0,3.0,Flat
214,1190,109,228,1,SVC_poly,WBL4,9.043127109349882,0.1237295614084196,0.0214057355966599,25,0.3,25,22,298,4.0,4.0,4.0,4.0,Flat
215,1191,109,228,1,SVC_poly,POW4,4.714626974836708,0.0667744258011652,0.0051442578321533,25,0.3,25,22,298,2.0,2.0,2.0,2.0,Flat
216,1232,119,73,3,SVC_sigmoid,LC-PFN,4.56845723092556,0.0637848675251007,0.0058415718376636,25,0.3,25,45,309,3.0,3.0,3.0,3.0,Flat
217,1233,119,73,3,SVC_sigmoid,MMF4,4.30515585533461,0.0598634624240864,0.0051517843109754,25,0.3,25,45,309,2.0,2.0,2.0,2.0,Flat
218,1234,119,73,3,SVC_sigmoid,WBL4,4.177692495241336,0.0579777677111829,0.0048932601807995,25,0.3,25,45,309,1.0,1.0,1.0,1.0,Flat
219,1235,119,73,3,SVC_sigmoid,POW4,5.296441782823434,0.0747456493871304,0.0076875078800341,25,0.3,25,45,309,4.0,4.0,4.0,4.0,Flat
220,1248,130,18,2,SVC_rbf,LC-PFN,0.358431227505207,0.0069088735617697,6.188558472786099e-05,25,0.3,25,48,313,1.0,1.0,1.0,1.0,Flat
221,1249,130,18,2,SVC_rbf,MMF4,2.262117554234792,0.0430222960363127,0.0024196593463794,25,0.3,25,48,313,2.0,2.0,3.0,2.3333333333333335,Flat
222,1250,130,18,2,SVC_rbf,WBL4,3.997276498559283,0.0744343094160121,0.0065733100667387,25,0.3,25,48,313,4.0,4.0,4.0,4.0,Flat
223,1251,130,18,2,SVC_rbf,POW4,2.4769452062949453,0.0457935385679585,0.0023065478141624,25,0.3,25,48,313,3.0,3.0,2.0,2.6666666666666665,Flat
224,1268,118,215,3,SVC_sigmoid,LC-PFN,2.73197777569294,0.0396883077919483,0.0021585014183074,25,0.3,25,27,318,4.0,4.0,4.0,4.0,Flat
225,1269,118,215,3,SVC_sigmoid,MMF4,2.610353699302034,0.0379817689497296,0.0019699298176338,25,0.3,25,27,318,3.0,3.0,3.0,3.0,Flat
226,1270,118,215,3,SVC_sigmoid,WBL4,1.4193595369277148,0.0209224739671036,0.0006341282260494,25,0.3,25,27,318,1.0,1.0,1.0,1.0,Flat
227,1271,118,215,3,SVC_sigmoid,POW4,2.5422366369704794,0.0370217971759131,0.0018630568860287,25,0.3,25,27,318,2.0,2.0,2.0,2.0,Flat
228,1312,140,98,1,SVC_poly,LC-PFN,0.3331782761961221,0.0056047705002129,4.262695074430667e-05,25,0.3,25,43,329,2.0,2.0,1.0,1.6666666666666667,Flat
229,1313,140,98,1,SVC_poly,MMF4,0.3796802633845237,0.0065134962354207,7.437573557352693e-05,25,0.3,25,43,329,4.0,4.0,4.0,4.0,Flat
230,1314,140,98,1,SVC_poly,WBL4,0.2987843902409038,0.0051142964201769,4.32052928704084e-05,25,0.3,25,43,329,1.0,1.0,2.0,1.3333333333333333,Flat
231,1315,140,98,1,SVC_poly,POW4,0.357421765728563,0.0061270055903047,6.481856273503083e-05,25,0.3,25,43,329,3.0,3.0,3.0,3.0,Flat
232,1316,142,71,14,BernoulliNB,LC-PFN,0.2928936621174216,0.004432441201061,2.181594754802063e-05,25,0.3,25,37,330,2.0,2.0,2.0,2.0,Flat
233,1317,142,71,14,BernoulliNB,MMF4,0.4100401401845073,0.0062011739751286,4.090789909636394e-05,25,0.3,25,37,330,3.0,3.0,3.0,3.0,Flat
234,1318,142,71,14,BernoulliNB,WBL4,0.5156736089163799,0.0077900222021311,6.401095097341817e-05,25,0.3,25,37,330,4.0,4.0,4.0,4.0,Flat
235,1319,142,71,14,BernoulliNB,POW4,0.1407863759597357,0.0021424101910203,6.931344460161678e-06,25,0.3,25,37,330,1.0,1.0,1.0,1.0,Flat
236,1336,151,111,1,SVC_poly,LC-PFN,0.2898732200264931,0.0036791507154703,3.018656025233213e-05,25,0.3,25,21,335,1.0,1.0,1.0,1.0,Flat
237,1337,151,111,1,SVC_poly,MMF4,1.816606938708636,0.0246820209910472,0.0011209594033799,25,0.3,25,21,335,3.0,3.0,3.0,3.0,Flat
238,1338,151,111,1,SVC_poly,WBL4,5.591956628770835,0.0818281346119886,0.0118047638092734,25,0.3,25,21,335,4.0,4.0,4.0,4.0,Flat
239,1339,151,111,1,SVC_poly,POW4,0.9362959248373536,0.0117683463793025,0.0001784512516258,25,0.3,25,21,335,2.0,2.0,2.0,2.0,Flat
240,1400,165,190,3,SVC_sigmoid,LC-PFN,7.103469222784042,0.0685553178191185,0.0073235817253589,25,0.3,25,40,351,3.0,3.0,3.0,3.0,Flat
241,1401,165,190,3,SVC_sigmoid,MMF4,6.1167638306893934,0.0569755402521432,0.0042529357629304,25,0.3,25,40,351,2.0,2.0,2.0,2.0,Flat
242,1402,165,190,3,SVC_sigmoid,WBL4,2.441648511924713,0.0216086521650839,0.0006741645095804,25,0.3,25,40,351,1.0,1.0,1.0,1.0,Flat
243,1403,165,190,3,SVC_sigmoid,POW4,8.30536677084028,0.0810170212360592,0.0096008072248201,25,0.3,25,40,351,4.0,4.0,4.0,4.0,Flat
244,1444,182,16,2,SVC_rbf,LC-PFN,0.0572871824260801,0.0010312870144844,1.418474425918248e-06,25,0.3,25,40,362,1.0,1.0,1.0,1.0,Flat
245,1445,182,16,2,SVC_rbf,MMF4,0.2030485614340963,0.0036734404882145,2.6142984362377456e-05,25,0.3,25,40,362,4.0,4.0,4.0,4.0,Flat
246,1446,182,16,2,SVC_rbf,WBL4,0.0646549468935701,0.0011637188992133,2.6540630341478954e-06,25,0.3,25,40,362,3.0,3.0,3.0,3.0,Flat
247,1447,182,16,2,SVC_rbf,POW4,0.0639807403171656,0.0011515990631388,2.60039447133779e-06,25,0.3,25,40,362,2.0,2.0,2.0,2.0,Flat
248,1448,177,8,14,BernoulliNB,LC-PFN,4.159234836697578,0.0398494414985179,0.0017894939519464,25,0.3,25,29,363,2.0,2.0,2.0,2.0,Flat
249,1449,177,8,14,BernoulliNB,MMF4,4.499032106827749,0.0433126489393214,0.0021551346390677,25,0.3,25,29,363,3.0,3.0,3.0,3.0,Flat
250,1450,177,8,14,BernoulliNB,WBL4,2.846348935381911,0.0267788000569419,0.0007796514029275,25,0.3,25,29,363,1.0,1.0,1.0,1.0,Flat
251,1451,177,8,14,BernoulliNB,POW4,4.880031947807654,0.047252204801863,0.0026061886065,25,0.3,25,29,363,4.0,4.0,4.0,4.0,Flat
252,1460,181,216,1,SVC_poly,LC-PFN,2.128215506672859,0.0326160825788974,0.0012739144731312,28,0.3,28,67,366,1.0,1.0,1.0,1.0,Flat
253,1461,181,216,1,SVC_poly,MMF4,5.579891275680617,0.0822909479486775,0.008329120957641,28,0.3,28,67,366,4.0,4.0,3.0,3.6666666666666665,Flat
254,1462,181,216,1,SVC_poly,WBL4,5.56258244168454,0.0820581518257417,0.0083676468798586,28,0.3,28,67,366,3.0,3.0,4.0,3.3333333333333335,Flat
255,1463,181,216,1,SVC_poly,POW4,4.395805935970806,0.0657360206112304,0.005449637302663,28,0.3,28,67,366,2.0,2.0,2.0,2.0,Flat
256,1468,183,245,1,SVC_poly,LC-PFN,1.3706257566809654,0.0218909177929162,0.0006819023401476,30,0.3,30,73,368,4.0,4.0,4.0,4.0,Flat
257,1469,183,245,1,SVC_poly,MMF4,1.152110707084269,0.0183797309706494,0.0006310855586773,30,0.3,30,73,368,2.0,2.0,2.0,2.0,Flat
258,1470,183,245,1,SVC_poly,WBL4,1.186080670885051,0.0189273958276835,0.0006335224952692,30,0.3,30,73,368,3.0,3.0,3.0,3.0,Flat
259,1471,183,245,1,SVC_poly,POW4,1.1329946635570312,0.0180712076843797,0.0006308678744787,30,0.3,30,73,368,1.0,1.0,1.0,1.0,Flat
260,1472,184,163,1,SVC_poly,LC-PFN,0.7623056881129742,0.014168725349009,0.0003159455955028,25,0.3,25,26,369,3.0,3.0,3.0,3.0,Flat
261,1473,184,163,1,SVC_poly,MMF4,0.6896920647354661,0.0128194425872621,0.000251842698352,25,0.3,25,26,369,2.0,2.0,2.0,2.0,Flat
262,1474,184,163,1,SVC_poly,WBL4,1.3538246406602954,0.0249369159355831,0.0009633576211037,25,0.3,25,26,369,4.0,4.0,4.0,4.0,Flat
263,1475,184,163,1,SVC_poly,POW4,0.5155927133494829,0.0095692203721037,9.74734752653312e-05,25,0.3,25,26,369,1.0,1.0,1.0,1.0,Flat
264,1484,187,83,2,SVC_rbf,LC-PFN,0.5762158893048763,0.0101217543706297,0.0001241699792444,25,0.3,25,21,372,3.0,3.0,3.0,3.0,Flat
265,1485,187,83,2,SVC_rbf,MMF4,0.4550068853880036,0.0079199610550127,9.973678418406204e-05,25,0.3,25,21,372,2.0,2.0,2.0,2.0,Flat
266,1486,187,83,2,SVC_rbf,WBL4,0.7144933715270647,0.0123864308599124,0.0002280822311859,25,0.3,25,21,372,4.0,4.0,4.0,4.0,Flat
267,1487,187,83,2,SVC_rbf,POW4,0.1731986124880038,0.0030202419873949,1.744614657101126e-05,25,0.3,25,21,372,1.0,1.0,1.0,1.0,Flat
268,1504,17,42,3,SVC_sigmoid,LC-PFN,4.853370413184166,0.0700996816158294,0.0059123802930116,25,0.3,25,44,377,1.0,1.0,1.0,1.0,Flat
269,1505,17,42,3,SVC_sigmoid,MMF4,33.77641010717189,0.3752606840214421,0.1624989546151624,25,0.3,25,44,377,4.0,4.0,4.0,4.0,Flat
270,1506,17,42,3,SVC_sigmoid,WBL4,7.440638602341385,0.1172523366124452,0.0200839908716462,25,0.3,25,44,377,2.0,2.0,2.0,2.0,Flat
271,1507,17,42,3,SVC_sigmoid,POW4,25.40515344499709,0.3005307398226335,0.1035966900836906,25,0.3,25,44,377,3.0,3.0,3.0,3.0,Flat
272,1512,193,143,14,BernoulliNB,LC-PFN,1.3622925616800785,0.0211439356207847,0.000527722237166,25,0.3,25,13,379,3.0,3.0,3.0,3.0,Flat
273,1513,193,143,14,BernoulliNB,MMF4,1.180586733819727,0.0182795123660678,0.000368287756412,25,0.3,25,13,379,2.0,2.0,2.0,2.0,Flat
274,1514,193,143,14,BernoulliNB,WBL4,1.093456547179965,0.0169138879695057,0.0003197321465521,25,0.3,25,13,379,1.0,1.0,1.0,1.0,Flat
275,1515,193,143,14,BernoulliNB,POW4,2.253271777056404,0.0353356428412121,0.0014270183465731,25,0.3,25,13,379,4.0,4.0,4.0,4.0,Flat
276,1516,195,20,1,SVC_poly,LC-PFN,0.8989844471216202,0.0139152901247143,0.0002615799603518,25,0.3,25,18,380,3.0,3.0,2.0,2.6666666666666665,Flat
277,1517,195,20,1,SVC_poly,MMF4,0.880202899018488,0.013639066840388,0.0002700029999044,25,0.3,25,18,380,2.0,2.0,3.0,2.3333333333333335,Flat
278,1518,195,20,1,SVC_poly,WBL4,0.959139788377247,0.0148811205320297,0.0003225302005999,25,0.3,25,18,380,4.0,4.0,4.0,4.0,Flat
279,1519,195,20,1,SVC_poly,POW4,0.5476683168120533,0.0084392231935381,9.989143643150358e-05,25,0.3,25,18,380,1.0,1.0,1.0,1.0,Flat
280,1544,157,252,14,BernoulliNB,LC-PFN,4.6382661908864975,0.0417249724268913,0.0023069118615239,25,0.3,25,45,387,2.0,2.0,2.0,2.0,Flat
281,1545,157,252,14,BernoulliNB,MMF4,22.40677115086877,0.1676282207426536,0.0339681832448294,25,0.3,25,45,387,3.0,3.0,3.0,3.0,Flat
282,1546,157,252,14,BernoulliNB,WBL4,22.885210760316856,0.1704191242593198,0.0349205938053089,25,0.3,25,45,387,4.0,4.0,4.0,4.0,Flat
283,1547,157,252,14,BernoulliNB,POW4,2.763523625179833,0.026682309109976,0.0009514891119757,25,0.3,25,45,387,1.0,1.0,1.0,1.0,Flat
284,1548,185,59,1,SVC_poly,LC-PFN,5.336237698793411,0.0260495115071535,0.0007235771627165,25,0.3,25,21,388,2.0,2.0,2.0,2.0,Flat
285,1549,185,59,1,SVC_poly,MMF4,9.731554712309444,0.0429855294424109,0.0028980285708366,25,0.3,25,21,388,3.0,3.0,3.0,3.0,Flat
286,1550,185,59,1,SVC_poly,WBL4,10.917845888667806,0.047461806788602,0.0033846208150409,25,0.3,25,21,388,4.0,4.0,4.0,4.0,Flat
287,1551,185,59,1,SVC_poly,POW4,0.8096751365106722,0.0035247242404777,1.964396164989836e-05,25,0.3,25,21,388,1.0,1.0,1.0,1.0,Flat
288,1596,11,139,2,SVC_rbf,LC-PFN,0.4214636981487274,0.0073701022192835,5.462394983624108e-05,25,0.5,25,25,400,4.0,4.0,4.0,4.0,Flat
289,1597,11,139,2,SVC_rbf,MMF4,0.1100097010518036,0.0019298332497133,4.053960201990616e-06,25,0.5,25,25,400,3.0,3.0,3.0,3.0,Flat
290,1598,11,139,2,SVC_rbf,WBL4,0.0933032560955658,0.0016370554504805,3.028292204650848e-06,25,0.5,25,25,400,1.0,1.0,1.0,1.0,Flat
291,1599,11,139,2,SVC_rbf,POW4,0.1047255776991206,0.001837245951049,3.662955816428309e-06,25,0.5,25,25,400,2.0,2.0,2.0,2.0,Flat
292,1608,22,165,1,SVC_poly,LC-PFN,0.2330291084945202,0.0044632763601839,2.021898035309277e-05,66,0.5,66,66,403,3.0,3.0,3.0,3.0,Flat
293,1609,22,165,1,SVC_poly,MMF4,1.516224513277088,0.0294972358135098,0.0010229037964574,66,0.5,66,66,403,4.0,4.0,4.0,4.0,Flat
294,1610,22,165,1,SVC_poly,WBL4,0.0006391002155321,1.2211848872436336e-05,1.491292528832246e-10,66,0.5,66,66,403,1.0,1.0,1.0,1.0,Flat
295,1611,22,165,1,SVC_poly,POW4,0.0319926916185447,0.0006115119909592,3.739476160124234e-07,66,0.5,66,66,403,2.0,2.0,2.0,2.0,Flat
296,1612,15,150,2,SVC_rbf,LC-PFN,0.5708929616957903,0.0096064209938049,9.228756971424446e-05,25,0.5,25,6,404,4.0,4.0,4.0,4.0,Flat
297,1613,15,150,2,SVC_rbf,MMF4,2.0930809755883218e-07,3.542137028134107e-09,1.2653213935308072e-17,25,0.5,25,6,404,1.0,1.0,1.0,1.0,Flat
298,1614,15,150,2,SVC_rbf,WBL4,0.0016356503142454,2.7680694471621248e-05,7.757404308598257e-10,25,0.5,25,6,404,3.0,3.0,3.0,3.0,Flat
299,1615,15,150,2,SVC_rbf,POW4,6.245754043795155e-06,1.0569738297568541e-07,1.1592175089491387e-14,25,0.5,25,6,404,2.0,2.0,2.0,2.0,Flat
300,1616,16,188,2,SVC_rbf,LC-PFN,2.121073752641678,0.0341250523924827,0.0013404872734099,32,0.5,32,33,405,1.0,1.0,1.0,1.0,Flat
301,1617,16,188,2,SVC_rbf,MMF4,2.299900440707086,0.0369293770884949,0.0015922509796645,32,0.5,32,33,405,3.0,3.0,3.0,3.0,Flat
302,1618,16,188,2,SVC_rbf,WBL4,2.406683433357521,0.0385972819720112,0.0017258778964999,32,0.5,32,33,405,4.0,4.0,4.0,4.0,Flat
303,1619,16,188,2,SVC_rbf,POW4,2.207523062585946,0.0354836457121061,0.0014821750162439,32,0.5,32,33,405,2.0,2.0,2.0,2.0,Flat
304,1620,17,42,3,SVC_sigmoid,LC-PFN,4.3024614453315735,0.0717630088329315,0.0072084334678947,34,0.5,34,35,406,1.0,1.0,1.0,1.0,Flat
305,1621,17,42,3,SVC_sigmoid,MMF4,7.537093022864302,0.1215595226084566,0.0213901068980477,34,0.5,34,35,406,2.0,2.0,2.0,2.0,Flat
306,1622,17,42,3,SVC_sigmoid,WBL4,16.930683180918464,0.2440622506479818,0.0775551682048684,34,0.5,34,35,406,3.0,3.0,4.0,3.3333333333333335,Flat
307,1623,17,42,3,SVC_sigmoid,POW4,19.88206351525513,0.2699961261296263,0.0775126968233184,34,0.5,34,35,406,4.0,4.0,3.0,3.6666666666666665,Flat
308,1628,25,258,14,BernoulliNB,LC-PFN,0.1027561957016587,0.0013991370797157,3.2473262763232924e-06,64,0.5,64,64,408,2.0,2.0,3.0,2.3333333333333335,Flat
309,1629,25,258,14,BernoulliNB,MMF4,0.1267205265448311,0.0017245502037925,3.082330493477954e-06,64,0.5,64,64,408,3.0,3.0,2.0,2.6666666666666665,Flat
310,1630,25,258,14,BernoulliNB,WBL4,0.0420865160155982,0.0005722402342149,3.77364911222421e-07,64,0.5,64,64,408,1.0,1.0,1.0,1.0,Flat
311,1631,25,258,14,BernoulliNB,POW4,0.1876936635186605,0.0025559341540707,6.6843353423600205e-06,64,0.5,64,64,408,4.0,4.0,4.0,4.0,Flat
312,1636,20,130,1,SVC_poly,LC-PFN,0.2644399646669626,0.00474418932572,2.3175944079412147e-05,34,0.5,34,35,410,3.0,3.0,2.0,2.6666666666666665,Flat
313,1637,20,130,1,SVC_poly,MMF4,0.3965401780201952,0.0071537549059813,0.0001055852256005,34,0.5,34,35,410,4.0,4.0,4.0,4.0,Flat
