,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank
172,47,141,8,Perceptron,LC-PFN,2.6338959112763405,0.0312390867620706,0.0018306040437892,25,0.1,25,48,44,1.0,1.0,1.0,1.0
173,47,141,8,Perceptron,MMF4,3.020507143034701,0.035625126598313,0.0021312333165866,25,0.1,25,48,44,3.0,3.0,3.0,3.0
174,47,141,8,Perceptron,WBL4,3.0334488929129013,0.0357767538723661,0.002141776764054,25,0.1,25,48,44,4.0,4.0,4.0,4.0
175,47,141,8,Perceptron,POW4,2.8170221116051497,0.0332221172122894,0.0019650998916779,25,0.1,25,48,44,2.0,2.0,2.0,2.0
176,46,10,6,LogisticRegression,LC-PFN,1.6652211546897888,0.0257227625697851,0.0007697257678955,25,0.1,25,29,45,2.0,2.0,2.0,2.0
177,46,10,6,LogisticRegression,MMF4,4.574275372589878,0.0684515137538505,0.0055421621595703,25,0.1,25,29,45,3.0,3.0,3.0,3.0
178,46,10,6,LogisticRegression,WBL4,5.068850675689675,0.0754384060807458,0.0067076711348408,25,0.1,25,29,45,4.0,4.0,4.0,4.0
179,46,10,6,LogisticRegression,POW4,1.4959765031028447,0.0233011094970244,0.0007616425883059,25,0.1,25,29,45,1.0,1.0,1.0,1.0
180,52,252,1,SVC_poly,LC-PFN,31.16633892059326,0.1808209121227264,0.0440972782671451,25,0.1,25,45,46,4.0,4.0,4.0,4.0
181,52,252,1,SVC_poly,MMF4,19.143128945975004,0.1311347304350328,0.033025714149674,25,0.1,25,45,46,2.0,2.0,2.0,2.0
182,52,252,1,SVC_poly,WBL4,19.325658781145357,0.1320177601985493,0.0332585135384845,25,0.1,25,45,46,3.0,3.0,3.0,3.0
183,52,252,1,SVC_poly,POW4,16.510001543348125,0.1178963730912139,0.0290965329118931,25,0.1,25,45,46,1.0,1.0,1.0,1.0
184,48,71,12,LDA,LC-PFN,1.116220746189356,0.0212949719280004,0.000461731251562,25,0.1,25,37,47,2.0,2.0,2.0,2.0
185,48,71,12,LDA,MMF4,1.1900915010730182,0.0221993476572749,0.000513784713638,25,0.1,25,37,47,4.0,4.0,4.0,4.0
186,48,71,12,LDA,WBL4,1.1419486684139606,0.0213120898039967,0.0004771302788823,25,0.1,25,37,47,3.0,3.0,3.0,3.0
187,48,71,12,LDA,POW4,0.3751312751323981,0.0070524135954325,6.00517050860223e-05,25,0.1,25,37,47,1.0,1.0,1.0,1.0
188,54,227,6,LogisticRegression,LC-PFN,17.173174023628235,0.0930369868874549,0.0097003802657127,25,0.1,25,68,48,4.0,4.0,4.0,4.0
189,54,227,6,LogisticRegression,MMF4,9.25161148165345,0.0579825922731883,0.0057946467298734,25,0.1,25,68,48,2.0,2.0,2.0,2.0
190,54,227,6,LogisticRegression,WBL4,11.758160238329252,0.0711718613900214,0.0087892159287253,25,0.1,25,68,48,3.0,3.0,3.0,3.0
191,54,227,6,LogisticRegression,POW4,5.2748449329362685,0.0332046294982603,0.0013932070521228,25,0.1,25,68,48,1.0,1.0,1.0,1.0
192,56,235,0,SVC_linear,LC-PFN,4.579704254865646,0.0832311064004898,0.008088051341474,25,0.1,25,39,49,3.0,3.0,3.0,3.0
193,56,235,0,SVC_linear,MMF4,2.509238233155993,0.0443297573911744,0.0029523453693683,25,0.1,25,39,49,2.0,2.0,2.0,2.0
194,56,235,0,SVC_linear,WBL4,2.4068654903254663,0.0424537678318382,0.0027489229880307,25,0.1,25,39,49,1.0,1.0,1.0,1.0
195,56,235,0,SVC_linear,POW4,4.882522261841848,0.089249842354889,0.009310099906798,25,0.1,25,39,49,4.0,4.0,4.0,4.0
196,51,2,9,RidgeClassifier,LC-PFN,0.3305232618004083,0.0057208100333809,5.839068762725219e-05,25,0.1,25,15,50,3.0,3.0,3.0,3.0
197,51,2,9,RidgeClassifier,MMF4,0.1249844725283551,0.0021567741684101,1.0231963440255e-05,25,0.1,25,15,50,2.0,2.0,2.0,2.0
198,51,2,9,RidgeClassifier,WBL4,0.1233380396006913,0.0021280763084828,7.1397519739463314e-06,25,0.1,25,15,50,1.0,1.0,1.0,1.0
199,51,2,9,RidgeClassifier,POW4,0.6726301182373985,0.011689398325695,0.0001543359022098,25,0.1,25,15,50,4.0,4.0,4.0,4.0
200,57,97,6,LogisticRegression,LC-PFN,1.7301229760050774,0.0266680680215358,0.0009260205551981,25,0.1,25,53,51,3.0,3.0,3.0,3.0
201,57,97,6,LogisticRegression,MMF4,0.1935738842534142,0.0029069940200922,1.1617266173324212e-05,25,0.1,25,53,51,1.0,1.0,1.0,1.0
202,57,97,6,LogisticRegression,WBL4,0.7440740212217682,0.0111112840282636,0.0001410995107664,25,0.1,25,53,51,2.0,2.0,2.0,2.0
203,57,97,6,LogisticRegression,POW4,4.318852344352742,0.0685385775636944,0.0055795166643215,25,0.1,25,53,51,4.0,4.0,4.0,4.0
204,53,163,2,SVC_rbf,LC-PFN,1.7953889444470406,0.0332684554159641,0.0012487464118748,25,0.1,25,26,52,2.0,2.0,2.0,2.0
205,53,163,2,SVC_rbf,MMF4,1.086315579396978,0.0208976902622032,0.0005889416269487,25,0.1,25,26,52,1.0,1.0,1.0,1.0
206,53,163,2,SVC_rbf,WBL4,2.011018130222841,0.0387661950597227,0.00169638456124,25,0.1,25,26,52,3.0,3.0,4.0,3.3333333333333335
207,53,163,2,SVC_rbf,POW4,2.1444797622154903,0.0393117978478364,0.0016011552525424,25,0.1,25,26,52,4.0,4.0,3.0,3.6666666666666665
208,55,137,15,MultinomialNB,LC-PFN,0.7663988973945379,0.0125539731234312,0.0002792454324662,25,0.1,25,35,53,2.0,2.0,2.0,2.0
209,55,137,15,MultinomialNB,MMF4,0.6977613804002517,0.0111186918013175,0.000166713654531,25,0.1,25,35,53,1.0,1.0,1.0,1.0
210,55,137,15,MultinomialNB,WBL4,1.9614560877061544,0.0307565776655023,0.0012561355675709,25,0.1,25,35,53,3.0,3.0,3.0,3.0
211,55,137,15,MultinomialNB,POW4,3.22398619161988,0.0537675654536029,0.0035528179311559,25,0.1,25,35,53,4.0,4.0,4.0,4.0
212,39,47,18,KNN,LC-PFN,1.4610225334763527,0.0162371862679719,0.0004533536557573,25,0.1,25,103,54,1.0,1.0,1.0,1.0
213,39,47,18,KNN,MMF4,2.147318696593285,0.0241120073947605,0.000943785137618,25,0.1,25,103,54,2.0,2.0,2.0,2.0
214,39,47,18,KNN,WBL4,2.605823734529496,0.0290581555325238,0.0013729680649949,25,0.1,25,103,54,4.0,4.0,4.0,4.0
215,39,47,18,KNN,POW4,2.2185741066527087,0.0248838324198242,0.0010004382796646,25,0.1,25,103,54,3.0,3.0,3.0,3.0
216,58,221,0,SVC_linear,LC-PFN,0.172556156758219,0.0025644546840339,1.051797971740598e-05,25,0.1,25,22,55,1.0,1.0,1.0,1.0
217,58,221,0,SVC_linear,MMF4,1.1117438110208029,0.0163238381683299,0.0003238624982935,25,0.1,25,22,55,3.0,3.0,3.0,3.0
218,58,221,0,SVC_linear,WBL4,1.2392804548737302,0.0181689482506168,0.0004007623234217,25,0.1,25,22,55,4.0,4.0,4.0,4.0
219,58,221,0,SVC_linear,POW4,0.4491463607388842,0.0066551778916022,6.469275351787335e-05,25,0.1,25,22,55,2.0,2.0,2.0,2.0
220,59,141,11,MLP,LC-PFN,6.546405702829361,0.0883693993091583,0.0088340500369668,25,0.1,25,48,56,4.0,4.0,4.0,4.0
221,59,141,11,MLP,MMF4,5.54549202650011,0.0755691924217567,0.0064766811142225,25,0.1,25,48,56,2.0,2.0,2.0,2.0
222,59,141,11,MLP,WBL4,6.07078792074795,0.0823677245536725,0.0076816737498944,25,0.1,25,48,56,3.0,3.0,3.0,3.0
223,59,141,11,MLP,POW4,5.4005803358409565,0.073674605237001,0.0061669462316112,25,0.1,25,48,56,1.0,1.0,1.0,1.0
224,60,251,0,SVC_linear,LC-PFN,4.131780192255974,0.0667518749833107,0.0061025563627481,25,0.1,25,47,57,1.0,1.0,1.0,1.0
225,60,251,0,SVC_linear,MMF4,8.055796515343902,0.124139786173307,0.0205381531666902,25,0.1,25,47,57,3.0,3.0,3.0,3.0
226,60,251,0,SVC_linear,WBL4,8.864481733132498,0.1353108999302883,0.0241564136261248,25,0.1,25,47,57,4.0,4.0,4.0,4.0
227,60,251,0,SVC_linear,POW4,4.516948033144642,0.0728778737960439,0.0076917935882247,25,0.1,25,47,57,2.0,2.0,2.0,2.0
228,63,183,6,LogisticRegression,LC-PFN,6.627172976732254,0.0497492216527462,0.0029757113661617,25,0.1,25,81,58,1.0,1.0,2.0,1.3333333333333333
229,63,183,6,LogisticRegression,MMF4,6.986077284206116,0.0501797371073857,0.0027814404848147,25,0.1,25,81,58,2.0,2.0,1.0,1.6666666666666667
230,63,183,6,LogisticRegression,WBL4,8.841189034740204,0.0623254713186317,0.0042260718720935,25,0.1,25,81,58,3.0,3.0,3.0,3.0
231,63,183,6,LogisticRegression,POW4,10.285062183930004,0.0920296031075658,0.0108949809286911,25,0.1,25,81,58,4.0,4.0,4.0,4.0
232,65,68,8,Perceptron,LC-PFN,1.1714466847479343,0.0189764648675918,0.0005270641413517,25,0.1,25,52,59,1.0,1.0,1.0,1.0
233,65,68,8,Perceptron,MMF4,2.849383800829977,0.0453970235210752,0.0027401376048689,25,0.1,25,52,59,3.0,3.0,3.0,3.0
234,65,68,8,Perceptron,WBL4,3.3808204359472,0.0535128057434576,0.0036530512898959,25,0.1,25,52,59,4.0,4.0,4.0,4.0
235,65,68,8,Perceptron,POW4,2.137509521589197,0.0354991557115412,0.0017154726201882,25,0.1,25,52,59,2.0,2.0,2.0,2.0
236,61,135,18,KNN,LC-PFN,0.877444539219141,0.0168521292507648,0.0003311926848255,25,0.1,25,52,60,3.0,3.0,3.0,3.0
237,61,135,18,KNN,MMF4,1.1193144440626623,0.0217934104571258,0.0006582880693699,25,0.1,25,52,60,4.0,4.0,4.0,4.0
238,61,135,18,KNN,WBL4,0.3210385781008291,0.0062190515492527,8.369731190507118e-05,25,0.1,25,52,60,2.0,2.0,2.0,2.0
239,61,135,18,KNN,POW4,0.1106565463723858,0.0021266628111706,7.260336957134593e-06,25,0.1,25,52,60,1.0,1.0,1.0,1.0
240,62,39,6,LogisticRegression,LC-PFN,3.475553542375565,0.0420859828591346,0.0023044233676046,25,0.1,25,78,61,3.0,3.0,4.0,3.3333333333333335
241,62,39,6,LogisticRegression,MMF4,2.197357471855596,0.0260218188672903,0.0008904150255216,25,0.1,25,78,61,2.0,2.0,2.0,2.0
242,62,39,6,LogisticRegression,WBL4,2.036366268884135,0.0240970254511306,0.000726547772748,25,0.1,25,78,61,1.0,1.0,1.0,1.0
243,62,39,6,LogisticRegression,POW4,3.4770080581256178,0.0427381062936621,0.00204765641033,25,0.1,25,78,61,4.0,4.0,3.0,3.6666666666666665
244,68,209,11,MLP,LC-PFN,1.136987842619419,0.0114794736728072,0.0002139548305422,25,0.1,25,14,62,1.0,1.0,1.0,1.0
245,68,209,11,MLP,MMF4,1.713492388702586,0.0172023285915794,0.0004328145716318,25,0.1,25,14,62,4.0,4.0,4.0,4.0
246,68,209,11,MLP,WBL4,1.2780232090540564,0.0129119495732054,0.0002494352614558,25,0.1,25,14,62,2.0,2.0,2.0,2.0
247,68,209,11,MLP,POW4,1.278023598138764,0.0129119534356955,0.0002494354249623,25,0.1,25,14,62,3.0,3.0,3.0,3.0
248,66,96,4,Decision Tree,LC-PFN,2.2896796464920044,0.0347172319889068,0.0014655897393822,25,0.1,25,21,63,2.0,2.0,2.0,2.0
249,66,96,4,Decision Tree,MMF4,2.764356829968377,0.0417826623561225,0.0024268725186561,25,0.1,25,21,63,3.0,3.0,3.0,3.0
250,66,96,4,Decision Tree,WBL4,3.4019342850454533,0.0509931358682176,0.0034862614453676,25,0.1,25,21,63,4.0,4.0,4.0,4.0
251,66,96,4,Decision Tree,POW4,1.5407500542595889,0.0236720460405508,0.0008135755942187,25,0.1,25,21,63,1.0,1.0,1.0,1.0
252,67,11,9,RidgeClassifier,LC-PFN,3.964005038142204,0.0379311926662921,0.001661641173996,25,0.1,25,25,64,3.0,2.0,2.0,2.3333333333333335
253,67,11,9,RidgeClassifier,MMF4,3.911221517861037,0.0382164241515725,0.0016684316753754,25,0.1,25,25,64,2.0,3.0,3.0,2.6666666666666665
254,67,11,9,RidgeClassifier,WBL4,4.252438971078685,0.0413967193033016,0.0019436636552533,25,0.1,25,25,64,4.0,4.0,4.0,4.0
255,67,11,9,RidgeClassifier,POW4,0.7591638105191618,0.0076363531822965,7.525611545362004e-05,25,0.1,25,25,64,1.0,1.0,1.0,1.0
256,71,88,19,NearestCentroid,LC-PFN,0.3532224567607045,0.0057533620856702,4.123743565287441e-05,25,0.1,25,45,65,1.0,1.0,1.0,1.0
257,71,88,19,NearestCentroid,MMF4,0.7859608105127899,0.0126777349080674,0.0001699146969181,25,0.1,25,45,65,3.0,3.0,3.0,3.0
258,71,88,19,NearestCentroid,WBL4,1.175133480009893,0.0188920258435748,0.0003995069753722,25,0.1,25,45,65,4.0,4.0,4.0,4.0
259,71,88,19,NearestCentroid,POW4,0.7224687937355057,0.0116576586317398,0.0001422069432434,25,0.1,25,45,65,2.0,2.0,2.0,2.0
260,69,203,7,PassiveAggressive,LC-PFN,1.0952822864055634,0.0147767774760723,0.0002567247720435,25,0.1,25,36,66,1.0,1.0,1.0,1.0
261,69,203,7,PassiveAggressive,MMF4,2.9262209127915906,0.0393537969247719,0.0017296264289529,25,0.1,25,36,66,3.0,3.0,3.0,3.0
262,69,203,7,PassiveAggressive,WBL4,3.3546953798999475,0.0449135422057778,0.0022749874898771,25,0.1,25,36,66,4.0,4.0,4.0,4.0
263,69,203,7,PassiveAggressive,POW4,2.816992242800628,0.0379276152527797,0.0016024031523632,25,0.1,25,36,66,2.0,2.0,2.0,2.0
264,72,81,8,Perceptron,LC-PFN,1.876595802605152,0.0187495611608028,0.0004866142699029,25,0.1,25,30,67,4.0,4.0,4.0,4.0
265,72,81,8,Perceptron,MMF4,1.0408043785686614,0.0105458794934676,0.0001670178697098,25,0.1,25,30,67,3.0,3.0,3.0,3.0
266,72,81,8,Perceptron,WBL4,0.8421361484867049,0.0085564625853063,0.0001204003776259,25,0.1,25,30,67,2.0,2.0,2.0,2.0
267,72,81,8,Perceptron,POW4,0.8421361484515786,0.0085564625849466,0.0001204003776185,25,0.1,25,30,67,1.0,1.0,1.0,1.0
268,73,168,8,Perceptron,LC-PFN,1.2440361082553864,0.0245749875903129,0.0006039472064003,25,0.1,25,103,68,4.0,4.0,4.0,4.0
269,73,168,8,Perceptron,MMF4,0.0004622055120593,9.243533116117798e-06,1.154154599639149e-09,25,0.1,25,103,68,2.0,2.0,2.0,2.0
270,73,168,8,Perceptron,WBL4,4.103140687498873e-06,8.206264760496513e-08,3.322891995791993e-13,25,0.1,25,103,68,1.0,1.0,1.0,1.0
271,73,168,8,Perceptron,POW4,0.6378373864136994,0.0126758961237338,0.0001606783425396,25,0.1,25,103,68,3.0,3.0,3.0,3.0
272,70,134,0,SVC_linear,LC-PFN,1.7156504094600675,0.0308589525520801,0.0016299843555316,25,0.1,25,40,69,4.0,4.0,4.0,4.0
273,70,134,0,SVC_linear,MMF4,1.670169108499014,0.0297198654004217,0.0011846335563633,25,0.1,25,40,69,3.0,3.0,3.0,3.0
274,70,134,0,SVC_linear,WBL4,1.406188190788205,0.0250286004053194,0.0010081141662708,25,0.1,25,40,69,1.0,1.0,1.0,1.0
275,70,134,0,SVC_linear,POW4,1.4061881939660177,0.0250286004620835,0.0010081141672944,25,0.1,25,40,69,2.0,2.0,2.0,2.0
276,75,89,7,PassiveAggressive,LC-PFN,1.3579386286437511,0.0208181831985712,0.0007412593113258,25,0.1,25,47,70,1.0,1.0,2.0,1.3333333333333333
277,75,89,7,PassiveAggressive,MMF4,2.1557603153960523,0.032404386297932,0.0013756511693301,25,0.1,25,47,70,4.0,4.0,4.0,4.0
278,75,89,7,PassiveAggressive,WBL4,2.010336673369519,0.0302748315633821,0.0012296241589827,25,0.1,25,47,70,3.0,3.0,3.0,3.0
279,75,89,7,PassiveAggressive,POW4,1.520841208440247,0.0231180800145267,0.0006913450847854,25,0.1,25,47,70,2.0,2.0,1.0,1.6666666666666667
280,74,133,21,ens.RandomForest,LC-PFN,1.1669761501252651,0.0220989845693111,0.0007171531906351,25,0.1,25,29,71,3.0,3.0,3.0,3.0
281,74,133,21,ens.RandomForest,MMF4,0.293454218421059,0.0055313441389126,4.103560293287033e-05,25,0.1,25,29,71,1.0,1.0,1.0,1.0
282,74,133,21,ens.RandomForest,WBL4,0.6921043085131467,0.0134681475419997,0.0002798394109968,25,0.1,25,29,71,2.0,2.0,2.0,2.0
283,74,133,21,ens.RandomForest,POW4,1.42745353014486,0.0269012159642187,0.0009072155580679,25,0.1,25,29,71,4.0,4.0,4.0,4.0
284,76,91,9,RidgeClassifier,LC-PFN,0.8025657385587692,0.013631553389132,0.0002455133362673,25,0.1,25,56,72,4.0,4.0,4.0,4.0
285,76,91,9,RidgeClassifier,MMF4,0.281914469499718,0.0047444963290982,2.3838839560125757e-05,25,0.1,25,56,72,2.0,2.0,2.0,2.0
286,76,91,9,RidgeClassifier,WBL4,0.2239369405304462,0.0037543715521998,2.0000541787891574e-05,25,0.1,25,56,72,1.0,1.0,1.0,1.0
287,76,91,9,RidgeClassifier,POW4,0.3717519314687451,0.0062645088383782,4.180198479351195e-05,25,0.1,25,56,72,3.0,3.0,3.0,3.0
288,77,221,4,Decision Tree,LC-PFN,0.3136274870485067,0.0045070243068039,3.3673193684080616e-05,25,0.1,25,22,73,2.0,2.0,2.0,2.0
289,77,221,4,Decision Tree,MMF4,0.6745993502746837,0.0097034629770915,0.0001286811709188,25,0.1,25,22,73,3.0,3.0,3.0,3.0
290,77,221,4,Decision Tree,WBL4,0.8288030361245778,0.0118972194237492,0.0001832855582948,25,0.1,25,22,73,4.0,4.0,4.0,4.0
291,77,221,4,Decision Tree,POW4,0.2791486052303812,0.0040316216838576,2.12733154039011e-05,25,0.1,25,22,73,1.0,1.0,1.0,1.0
292,78,141,6,LogisticRegression,LC-PFN,1.1106799356639383,0.0179456770420074,0.0004931011353619,25,0.1,25,48,74,2.0,2.0,2.0,2.0
293,78,141,6,LogisticRegression,MMF4,1.2133247756949768,0.0196116692113948,0.0005354066514036,25,0.1,25,48,74,3.0,3.0,3.0,3.0
294,78,141,6,LogisticRegression,WBL4,0.8007532196154848,0.0128614164953663,0.0002279002050384,25,0.1,25,48,74,1.0,1.0,1.0,1.0
295,78,141,6,LogisticRegression,POW4,1.2525394764739408,0.0202587746391739,0.000573810407953,25,0.1,25,48,74,4.0,4.0,4.0,4.0
296,80,112,17,GaussianNB,LC-PFN,1.1199789121747017,0.0157302916049957,0.0003377410757821,25,0.1,25,46,75,4.0,4.0,4.0,4.0
297,80,112,17,GaussianNB,MMF4,0.0048382127650603,6.693226282747257e-05,4.479927836777262e-09,25,0.1,25,46,75,1.0,1.0,1.0,1.0
298,80,112,17,GaussianNB,WBL4,0.2540177902741464,0.0035228832824614,1.2410706621849122e-05,25,0.1,25,46,75,3.0,3.0,3.0,3.0
299,80,112,17,GaussianNB,POW4,0.2540174476118753,0.0035228785180967,1.2410673053267682e-05,25,0.1,25,46,75,2.0,2.0,2.0,2.0
300,64,72,8,Perceptron,LC-PFN,1.7841193825006485,0.0192292127758264,0.0006000907160341,25,0.1,25,51,76,1.0,1.0,1.0,1.0
301,64,72,8,Perceptron,MMF4,1.931334797336286,0.0210598063446208,0.0008220070353108,25,0.1,25,51,76,2.0,2.0,2.0,2.0
302,64,72,8,Perceptron,WBL4,2.207241797047259,0.0239933357936963,0.0014138039895605,25,0.1,25,51,76,3.0,3.0,4.0,3.3333333333333335
303,64,72,8,Perceptron,POW4,2.3018813034709407,0.0252216445030789,0.0008920844247391,25,0.1,25,51,76,4.0,4.0,3.0,3.6666666666666665
304,81,86,11,MLP,LC-PFN,3.066170960664749,0.0512182228267192,0.0036980602890253,25,0.1,25,45,77,1.0,1.0,1.0,1.0
305,81,86,11,MLP,MMF4,4.854464924826149,0.0792040196299365,0.008498801302254,25,0.1,25,45,77,3.0,3.0,3.0,3.0
306,81,86,11,MLP,WBL4,5.235256099267922,0.0850089508436811,0.0096559837305105,25,0.1,25,45,77,4.0,4.0,4.0,4.0
307,81,86,11,MLP,POW4,3.14374840774298,0.0525161536321217,0.0040950592768775,25,0.1,25,45,77,2.0,2.0,2.0,2.0
308,82,86,19,NearestCentroid,LC-PFN,1.211567036807537,0.0180603265762329,0.0004616722872015,25,0.1,25,45,78,4.0,4.0,4.0,4.0
309,82,86,19,NearestCentroid,MMF4,0.6995529687336208,0.0101610475629422,0.0001139030204366,25,0.1,25,45,78,2.0,2.0,2.0,2.0
310,82,86,19,NearestCentroid,WBL4,0.8656911355360156,0.0125514741834789,0.0001714773500473,25,0.1,25,45,78,3.0,3.0,3.0,3.0
311,82,86,19,NearestCentroid,POW4,0.1750127703181689,0.0025635485095563,7.575502985573484e-06,25,0.1,25,45,78,1.0,1.0,1.0,1.0
312,84,200,10,SGDClassifier,LC-PFN,3.2725103199481964,0.0444640032947063,0.003255012910813,25,0.1,25,66,79,4.0,4.0,4.0,4.0
313,84,200,10,SGDClassifier,MMF4,2.661639077840554,0.0358140884627277,0.0023066732139336,25,0.1,25,66,79,2.0,2.0,2.0,2.0
314,84,200,10,SGDClassifier,WBL4,2.6527509317100235,0.0356922439087406,0.0023003369940912,25,0.1,25,66,79,1.0,1.0,1.0,1.0
315,84,200,10,SGDClassifier,POW4,3.086950007087334,0.0417400432757646,0.0028463376835249,25,0.1,25,66,79,3.0,3.0,3.0,3.0
316,79,143,1,SVC_poly,LC-PFN,0.1685261726379394,0.002708655083552,1.237612286786316e-05,25,0.1,25,13,80,1.0,1.0,1.0,1.0
317,79,143,1,SVC_poly,MMF4,0.3369566514030487,0.0054354391843152,3.201265115599982e-05,25,0.1,25,13,80,2.0,2.0,2.0,2.0
318,79,143,1,SVC_poly,WBL4,0.5030081655014988,0.0081283142387195,6.853814534565368e-05,25,0.1,25,13,80,4.0,4.0,4.0,4.0
319,79,143,1,SVC_poly,POW4,0.5030081423089279,0.0081283138619754,6.853813921370637e-05,25,0.1,25,13,80,3.0,3.0,3.0,3.0
320,87,52,8,Perceptron,LC-PFN,2.330307289958,0.0364888943731784,0.0015182101633399,25,0.1,25,25,81,2.0,2.0,2.0,2.0
321,87,52,8,Perceptron,MMF4,2.983382758865914,0.0466549430051754,0.0028409808072315,25,0.1,25,25,81,3.0,3.0,3.0,3.0
322,87,52,8,Perceptron,WBL4,4.324292193110833,0.0665162686664591,0.0056928669707142,25,0.1,25,25,81,4.0,4.0,4.0,4.0
323,87,52,8,Perceptron,POW4,0.6624059360217963,0.0107932282998984,0.0001773943271225,25,0.1,25,25,81,1.0,1.0,1.0,1.0
324,86,154,19,NearestCentroid,LC-PFN,2.68919300287962,0.0279680248349905,0.0010702369036152,25,0.1,25,61,82,4.0,4.0,4.0,4.0
325,86,154,19,NearestCentroid,MMF4,0.5973747981084594,0.0060510811790988,6.013703168674719e-05,25,0.1,25,61,82,1.0,1.0,1.0,1.0
326,86,154,19,NearestCentroid,WBL4,0.6222016663776008,0.0063035298200981,6.520693399487908e-05,25,0.1,25,61,82,3.0,3.0,3.0,3.0
327,86,154,19,NearestCentroid,POW4,0.6222016662992392,0.0063035298192998,6.520693397387231e-05,25,0.1,25,61,82,2.0,2.0,2.0,2.0
328,89,74,5,ExtraTree,LC-PFN,0.4975853487849235,0.0071194875054061,7.053498848108575e-05,25,0.1,25,34,83,1.0,1.0,1.0,1.0
329,89,74,5,ExtraTree,MMF4,2.151815470331692,0.0302391880208326,0.0012555791561341,25,0.1,25,34,83,4.0,4.0,4.0,4.0
330,89,74,5,ExtraTree,WBL4,1.953354916127194,0.0275249372509617,0.00106850339438,25,0.1,25,34,83,3.0,3.0,3.0,3.0
331,89,74,5,ExtraTree,POW4,1.9061900820387,0.0268767230252253,0.0010128751910252,25,0.1,25,34,83,2.0,2.0,2.0,2.0
332,91,104,10,SGDClassifier,LC-PFN,1.1048998683691025,0.0183074325323104,0.0003786272136494,25,0.1,25,64,84,1.0,1.0,1.0,1.0
333,91,104,10,SGDClassifier,MMF4,3.17043739789169,0.0539611889387982,0.0032856675225318,25,0.1,25,64,84,3.0,3.0,3.0,3.0
334,91,104,10,SGDClassifier,WBL4,2.522072444250124,0.0424488104041608,0.0019492070281492,25,0.1,25,64,84,2.0,2.0,2.0,2.0
335,91,104,10,SGDClassifier,POW4,3.713182887718242,0.0637749301034262,0.0047528751308835,25,0.1,25,64,84,4.0,4.0,4.0,4.0
336,83,138,18,KNN,LC-PFN,2.583891898393631,0.0458286814391613,0.0025505411904305,25,0.1,25,35,85,4.0,4.0,4.0,4.0
337,83,138,18,KNN,MMF4,1.011195938103291,0.0184035230207904,0.0004997571283176,25,0.1,25,35,85,2.0,2.0,2.0,2.0
338,83,138,18,KNN,WBL4,1.5510773893821208,0.028052695782295,0.0012460606465711,25,0.1,25,35,85,3.0,3.0,3.0,3.0
339,83,138,18,KNN,POW4,0.5358095618400588,0.0097872377246109,0.0001311751984224,25,0.1,25,35,85,1.0,1.0,1.0,1.0
340,88,162,21,ens.RandomForest,LC-PFN,0.9534155949950218,0.0187814459204673,0.0003572028363123,25,0.1,25,26,86,3.0,3.0,3.0,3.0
341,88,162,21,ens.RandomForest,MMF4,0.3110772413456303,0.0061689181907565,4.24474393887444e-05,25,0.1,25,26,86,1.0,1.0,1.0,1.0
342,88,162,21,ens.RandomForest,WBL4,0.4135207712899449,0.0081912660591586,7.22522359670078e-05,25,0.1,25,26,86,2.0,2.0,2.0,2.0
343,88,162,21,ens.RandomForest,POW4,1.2976458610963832,0.0254747116209956,0.0006541164344946,25,0.1,25,26,86,4.0,4.0,4.0,4.0
344,90,248,1,SVC_poly,LC-PFN,2.122107706964016,0.0363521352410316,0.0016652736812829,25,0.1,25,34,87,2.0,2.0,2.0,2.0
345,90,248,1,SVC_poly,MMF4,4.639525916828705,0.077150787634558,0.0076070095422978,25,0.1,25,34,87,3.0,3.0,3.0,3.0
346,90,248,1,SVC_poly,WBL4,5.220340464625954,0.0862111204132316,0.0092458846112684,25,0.1,25,34,87,4.0,4.0,4.0,4.0
347,90,248,1,SVC_poly,POW4,1.0694585557663947,0.0185197098695026,0.0003601234444604,25,0.1,25,34,87,1.0,1.0,1.0,1.0
348,92,74,13,QDA,LC-PFN,0.2687763655558228,0.004505650140345,2.9501105018425733e-05,25,0.1,25,34,88,1.0,1.0,1.0,1.0
349,92,74,13,QDA,MMF4,0.9240223417366524,0.0153434537354967,0.0002676312269348,25,0.1,25,34,88,2.0,2.0,2.0,2.0
350,92,74,13,QDA,WBL4,1.1389254602820054,0.0188670209164334,0.0003908071697102,25,0.1,25,34,88,3.0,3.0,3.0,3.0
351,92,74,13,QDA,POW4,4.588024021663032,0.0808237927314657,0.006925229245335,25,0.1,25,34,88,4.0,4.0,4.0,4.0
352,94,214,20,ens.ExtraTrees,LC-PFN,1.0585276409983635,0.0201369747519493,0.0005119802081026,25,0.1,25,40,89,1.0,1.0,1.0,1.0
353,94,214,20,ens.ExtraTrees,MMF4,3.120858187203721,0.0579065946412139,0.0039012687618901,25,0.1,25,40,89,3.0,3.0,3.0,3.0
354,94,214,20,ens.ExtraTrees,WBL4,4.1944429343054725,0.0769081213013674,0.0067213405598959,25,0.1,25,40,89,4.0,4.0,4.0,4.0
355,94,214,20,ens.ExtraTrees,POW4,1.5220816398234334,0.0281015998286607,0.0008854713932606,25,0.1,25,40,89,2.0,2.0,2.0,2.0
